MOVIE_ID	SENT_ID	REGION	YEAR
5653079	1335	US	2012
5166024	272	US	2013
5166024	873	US	2013
4728198	374	US	2001
5653079	55	US	2012
5653079	146	US	2012
4728198	443	US	2001
5653079	717	US	2012
5653079	1545	US	2012
5166024	848	US	2013
4728198	928	US	2001
5166024	1762	US	2013
6406429	1493	US	2001
6406429	596	US	2001
4728198	429	US	2001
5166024	807	US	2013
4728198	586	US	2001
6406429	907	US	2001
4728198	1186	US	2001
6406429	644	US	2001
5450161	379	US	2013
6406429	944	US	2001
4728198	422	US	2001
6406429	1453	US	2001
4728198	919	US	2001
4728198	1201	US	2001
5450161	443	US	2013
6406429	1743	US	2001
4728198	1906	US	2001
5450161	1043	US	2013
4728198	1851	US	2001
5450161	1110	US	2013
6406429	1600	US	2001
6406429	95	US	2001
5340423	650	US	2013
6406429	1241	US	2001
5340423	1000	US	2013
6406429	1588	US	2001
5340423	1961	US	2013
5450161	1244	US	2013
5340423	2351	US	2013
6406429	1366	US	2001
6801883	987	US	2014
5340423	412	US	2013
5450161	1187	US	2013
6801883	1260	US	2014
5450161	272	US	2013
5340423	686	US	2013
6801883	1530	US	2014
5340423	1880	US	2013
6801883	661	US	2014
6377252	756	US	2009
6377252	296	US	2009
6377252	430	US	2009
5340423	2187	US	2013
5340423	450	US	2013
6801883	1205	US	2014
5340423	2155	US	2013
6801883	886	US	2014
6801883	1390	US	2014
6801883	818	US	2014
6377252	48	US	2009
5340423	2213	US	2013
6801883	953	US	2014
6801883	1130	US	2014
6377252	737	US	2009
6801883	130	US	2014
5340423	1499	US	2013
6377252	545	US	2009
6801883	947	US	2014
6801883	904	US	2014
6801883	583	US	2014
6377252	880	US	2009
6377252	230	US	2009
6377252	676	US	2009
3562517	867	US	2009
3562517	387	US	2009
3562517	203	US	2009
4953583	549	US	2013
3562517	1745	US	2009
3562517	1653	US	2009
3562517	918	US	2009
4953583	801	US	2013
3562517	2111	US	2009
4953583	170	US	2013
3562517	1895	US	2009
4953583	606	US	2013
3562517	332	US	2009
3562517	124	US	2009
3562517	1584	US	2009
4953583	532	US	2013
4953583	228	US	2013
4953583	343	US	2013
3562517	2294	US	2009
3562517	383	US	2009
4953583	178	US	2013
4953583	884	US	2013
4953583	847	US	2013
4953583	288	US	2013
3546395	1184	US	2009
4953583	509	US	2013
3546395	350	US	2009
4953583	471	US	2013
3546395	143	US	2009
3372842	1123	US	2000
3546395	561	US	2009
3372842	1154	US	2000
3546395	983	US	2009
3372842	1409	US	2000
3546395	158	US	2009
3372842	1150	US	2000
3546395	1149	US	2009
3546395	647	US	2009
3372842	904	US	2000
3546395	706	US	2009
3546395	425	US	2009
3372842	210	US	2000
3372842	1062	US	2000
3546395	688	US	2009
3546395	792	US	2009
3372842	347	US	2000
3372842	707	US	2000
3546395	798	US	2009
3372842	1291	US	2000
3546395	342	US	2009
3372842	711	US	2000
145382	1287	US	2000
3372842	477	US	2000
145382	263	US	2000
145382	580	US	2000
3372842	786	US	2000
145382	1158	US	2000
3372842	219	US	2000
3372842	1256	US	2000
145382	650	US	2000
3372842	1390	US	2000
145382	977	US	2000
4109374	165	US	2010
4109374	447	US	2010
145382	1274	US	2000
4109374	2122	US	2010
4109374	361	US	2010
145382	704	US	2000
4109374	594	US	2010
145382	13	US	2000
4109374	953	US	2010
4109374	1641	US	2010
4109374	678	US	2010
145382	1009	US	2000
145382	964	US	2000
4109374	769	US	2010
145382	1003	US	2000
4109374	1240	US	2010
4109374	1297	US	2010
3279503	928	US	2008
3279503	983	US	2008
4109374	128	US	2010
4109374	849	US	2010
4109374	526	US	2010
135737	48	US	2000
3279503	254	US	2008
135737	534	US	2000
3279503	453	US	2008
135737	2187	US	2000
3279503	121	US	2008
3279503	772	US	2008
135737	2106	US	2000
135737	215	US	2000
3279503	363	US	2008
135737	1445	US	2000
3279503	370	US	2008
3279503	819	US	2008
3279503	996	US	2008
3279503	885	US	2008
135737	2084	US	2000
3279503	248	US	2008
135737	1669	US	2000
3279503	649	US	2008
135737	8	US	2000
3279503	984	US	2008
3279503	727	US	2008
6185084	863	US	2015
135737	940	US	2000
6185084	467	US	2015
135737	1429	US	2000
6185084	361	US	2015
6185084	1960	US	2015
6185084	227	US	2015
6185084	1439	US	2015
6185084	1386	US	2015
6185084	1320	US	2015
6185084	1088	US	2015
4218973	519	US	2011
6185084	1229	US	2015
6185084	1081	US	2015
4218973	1025	US	2011
6185084	1064	US	2015
6185084	576	US	2015
6185084	1269	US	2015
4218973	358	US	2011
4218973	1012	US	2011
6185084	540	US	2015
4218973	990	US	2011
4218973	549	US	2011
4218973	886	US	2011
4218973	696	US	2011
4218973	775	US	2011
4218973	155	US	2011
186160	1128	US	2004
186160	972	US	2004
4574956	803	US	2011
186160	588	US	2004
186160	1144	US	2004
4574956	1315	US	2011
186160	1087	US	2004
186160	1453	US	2004
186160	1645	US	2004
186160	321	US	2004
186160	500	US	2004
186160	1175	US	2004
4938516	990	UK	2009
3807079	1298	UK	2005
3807079	1301	UK	2005
4938516	838	UK	2009
3807079	862	UK	2005
3807079	162	UK	2005
4938516	1028	UK	2009
4030209	392	UK	2003
3807079	495	UK	2005
4938516	473	UK	2009
4030209	857	UK	2003
4938516	795	UK	2009
3807079	1103	UK	2005
4030209	413	UK	2003
3807079	1125	UK	2005
4938516	692	UK	2009
3807079	336	UK	2005
4938516	408	UK	2009
3807079	1369	UK	2005
4938516	139	UK	2009
4030209	215	UK	2003
4030209	778	UK	2003
4938516	1046	UK	2009
3807079	1345	UK	2005
4030209	106	UK	2003
4938516	774	UK	2009
3807079	720	UK	2005
4938516	434	UK	2009
3807079	105	UK	2005
4030209	1111	UK	2003
3807079	220	UK	2005
4938516	945	UK	2009
3807079	1000	UK	2005
4030209	575	UK	2003
4938516	912	UK	2009
4030209	1037	UK	2003
4938516	382	UK	2009
3807079	1108	UK	2005
4938516	750	UK	2009
4030209	162	UK	2003
4030209	270	UK	2003
4938516	1005	UK	2009
4629499	1337	UK	2012
4030209	651	UK	2003
4629499	108	UK	2012
4938516	477	UK	2009
4030209	489	UK	2003
4629499	826	UK	2012
7039857	398	UK	2016
6910409	183	UK	2014
7039857	1238	UK	2016
7039857	307	UK	2016
6910409	770	UK	2014
7039857	1653	UK	2016
6910409	884	UK	2014
7039857	261	UK	2016
6910409	78	UK	2014
6910409	426	UK	2014
4629499	1125	UK	2012
6910409	197	UK	2014
6910409	844	UK	2014
7039857	15	UK	2016
7039857	552	UK	2016
6910409	106	UK	2014
7039857	1304	UK	2016
6910409	492	UK	2014
4629499	8	UK	2012
7039857	75	UK	2016
4629499	441	UK	2012
7039857	1707	UK	2016
6910409	872	UK	2014
4629499	1043	UK	2012
4629499	462	UK	2012
7039857	134	UK	2016
6910409	580	UK	2014
7039857	457	UK	2016
6910409	683	UK	2014
6910409	26	UK	2014
4629499	314	UK	2012
7039857	77	UK	2016
5814259	1322	UK	2014
7039857	971	UK	2016
5151994	152	UK	2008
7039857	1430	UK	2016
5814259	942	UK	2014
5151994	174	UK	2008
5814259	1182	UK	2014
5814259	456	UK	2014
5814259	383	UK	2014
4398890	169	UK	2011
5151994	580	UK	2008
5814259	1037	UK	2014
4398890	6	UK	2011
5814259	1252	UK	2014
4398890	469	UK	2011
5814259	195	UK	2014
5151994	295	UK	2008
5814259	1216	UK	2014
5151994	166	UK	2008
5814259	1566	UK	2014
5151994	232	UK	2008
5814259	1121	UK	2014
5151994	37	UK	2008
4398890	262	UK	2011
5151994	284	UK	2008
5814259	830	UK	2014
5151994	230	UK	2008
5814259	470	UK	2014
4398890	52	UK	2011
5681039	1436	UK	2004
4398890	563	UK	2011
4177060	256	UK	2009
5681039	936	UK	2004
4398890	728	UK	2011
4177060	790	UK	2009
4177060	719	UK	2009
4398890	109	UK	2011
4177060	876	UK	2009
5681039	1399	UK	2004
6237485	1324	UK	2014
5681039	733	UK	2004
5681039	349	UK	2004
6237485	354	UK	2014
5681039	1189	UK	2004
6237485	789	UK	2014
5681039	1050	UK	2004
6237485	1186	UK	2014
5681039	1217	UK	2004
6237485	750	UK	2014
4177060	442	UK	2009
5681039	669	UK	2004
6237485	82	UK	2014
5681039	446	UK	2004
6237485	1003	UK	2014
5681039	335	UK	2004
4177060	146	UK	2009
6237485	101	UK	2014
5681039	592	UK	2004
5681039	977	UK	2004
4177060	800	UK	2009
6237485	1148	UK	2014
6237485	818	UK	2014
4204063	1075	UK	2009
5681039	477	UK	2004
6237485	767	UK	2014
5681039	372	UK	2004
4204063	183	UK	2009
6237485	738	UK	2014
4204063	383	UK	2009
6237485	1102	UK	2014
6997754	237	UK	2012
6997754	1089	UK	2012
4204063	1701	UK	2009
6237485	1241	UK	2014
6997754	77	UK	2012
6237485	1167	UK	2014
4204063	1776	UK	2009
6997754	271	UK	2012
4204063	5	UK	2009
6237485	363	UK	2014
6997754	308	UK	2012
4204063	707	UK	2009
6237485	125	UK	2014
6997754	278	UK	2012
4204063	1253	UK	2009
4987950	662	UK	2011
6997754	526	UK	2012
4204063	1430	UK	2009
4987950	21	UK	2011
4204063	1816	UK	2009
4204063	1125	UK	2009
6997754	538	UK	2012
4204063	988	UK	2009
6997754	152	UK	2012
6997754	708	UK	2012
4204063	70	UK	2009
6997754	715	UK	2012
4204063	729	UK	2009
4987950	964	UK	2011
6997754	598	UK	2012
4204063	1571	UK	2009
4987950	812	UK	2011
4204063	1510	UK	2009
4987950	700	UK	2011
4864547	1139	UK	2012
4987950	102	UK	2011
4864547	782	UK	2012
4987950	852	UK	2011
4864547	207	UK	2012
4987950	273	UK	2011
4987950	816	UK	2011
4864547	144	UK	2012
4987950	696	UK	2011
6997754	173	UK	2012
4864547	1134	UK	2012
4987950	308	UK	2011
4683078	539	UK	2012
4864547	766	UK	2012
5052284	55	UK	2002
4683078	1364	UK	2012
4864547	902	UK	2012
5052284	782	UK	2002
4864547	1348	UK	2012
5052284	399	UK	2002
4683078	310	UK	2012
4683078	118	UK	2012
5052284	478	UK	2002
4864547	483	UK	2012
4864547	1330	UK	2012
4864547	867	UK	2012
5052284	988	UK	2002
4683078	1290	UK	2012
4683078	923	UK	2012
5052284	4	UK	2002
4683078	1234	UK	2012
4683078	640	UK	2012
5052284	258	UK	2002
6010762	1472	UK	2012
4683078	666	UK	2012
5052284	1189	UK	2002
4683078	1017	UK	2012
4683078	205	UK	2012
5052284	137	UK	2002
5052284	1125	UK	2002
4683078	1021	UK	2012
6010762	2392	UK	2012
6010762	945	UK	2012
4683078	1382	UK	2012
5052284	238	UK	2002
5052284	44	UK	2002
6010762	1547	UK	2012
4471635	202	UK	2010
4471635	1362	UK	2010
6010762	1138	UK	2012
4471635	9	UK	2010
4471635	1384	UK	2010
4471635	1171	UK	2010
6010762	895	UK	2012
4471635	582	UK	2010
4471635	1015	UK	2010
3121411	555	UK	2006
4471635	449	UK	2010
4471635	1158	UK	2010
4471635	1271	UK	2010
3121411	263	UK	2006
6782316	29	UK	2009
3121411	470	UK	2006
6782316	735	UK	2009
6782316	1339	UK	2009
5837569	360	UK	2002
6782316	745	UK	2009
5837569	395	UK	2002
5837569	892	UK	2002
5837569	935	UK	2002
6782316	1132	UK	2009
5837569	91	UK	2002
5837569	1488	UK	2002
5837569	247	UK	2002
5837569	1025	UK	2002
6782316	357	UK	2009
5837569	209	UK	2002
5837569	1011	UK	2002
6782316	96	UK	2009
5837569	1440	UK	2002
5837569	536	UK	2002
5837569	467	UK	2002
4136037	491	UK	2010
6782316	897	UK	2009
4136037	995	UK	2010
6782316	35	UK	2009
4136037	1167	UK	2010
4136037	171	UK	2010
6782316	849	UK	2009
4136037	1163	UK	2010
4136037	819	UK	2010
6782316	889	UK	2009
4136037	1002	UK	2010
5461631	183	UK	2003
4136037	90	UK	2010
5461631	174	UK	2003
4136037	94	UK	2010
5461631	797	UK	2003
5461631	880	UK	2003
4136037	753	UK	2010
5461631	1102	UK	2003
4136037	986	UK	2010
4527521	889	UK	2012
4527521	470	UK	2012
5461631	108	UK	2003
4527521	668	UK	2012
5461631	320	UK	2003
5461631	518	UK	2003
4527521	641	UK	2012
4527521	1058	UK	2012
4527521	312	UK	2012
5461631	254	UK	2003
5461631	971	UK	2003
5461631	213	UK	2003
5461631	380	UK	2003
4527521	892	UK	2012
4527521	916	UK	2012
4527521	471	UK	2012
5461631	1048	UK	2003
5461631	132	UK	2003
4527521	524	UK	2012
5742017	833	UK	2010
4527521	111	UK	2012
4527521	633	UK	2012
5742017	939	UK	2010
5742017	149	UK	2010
5742017	1045	UK	2010
5742017	918	UK	2010
5742017	699	UK	2010
4107485	1126	UK	2010
4107485	554	UK	2010
5742017	630	UK	2010
4107485	58	UK	2010
5742017	570	UK	2010
4107485	1207	UK	2010
4107485	510	UK	2010
5742017	863	UK	2010
4107485	669	UK	2010
5742017	271	UK	2010
4107485	297	UK	2010
5742017	977	UK	2010
4107485	82	UK	2010
5742017	263	UK	2010
5742017	416	UK	2010
4107485	955	UK	2010
4107485	977	UK	2010
4107485	478	UK	2010
5742017	950	UK	2010
4107485	793	UK	2010
6338678	483	UK	2008
6338678	720	UK	2008
6338678	405	UK	2008
6338678	383	UK	2008
6338678	854	UK	2008
6338678	819	UK	2008
6338678	173	UK	2008
6338678	81	UK	2008
6338678	590	UK	2008
6338678	859	UK	2008
6338678	47	UK	2008
6338678	460	UK	2008
6338678	549	UK	2008
6338678	913	UK	2008
6338678	773	UK	2008
3345059	740	UK	2008
3345059	685	UK	2008
3345059	967	UK	2008
3345059	770	UK	2008
3345059	1244	UK	2008
3345059	543	UK	2008
3345059	1523	UK	2008
3345059	1195	UK	2008
3468388	224	US	2007
3468388	254	US	2007
3468388	788	US	2007
5536320	1844	US	2014
3468388	661	US	2007
5697912	1354	US	2012
5536320	1755	US	2014
5536320	594	US	2014
5697912	718	US	2012
5536320	430	US	2014
5536320	1737	US	2014
5536320	1559	US	2014
5697912	485	US	2012
3468388	15	US	2007
3468388	686	US	2007
5536320	1753	US	2014
5536320	1488	US	2014
5697912	443	US	2012
5536320	851	US	2014
3877824	431	US	2009
3877824	181	US	2009
5697912	745	US	2012
5697912	511	US	2012
3877824	302	US	2009
5536320	1735	US	2014
5697912	224	US	2012
3877824	691	US	2009
5697912	1439	US	2012
5891414	825	US	2014
5697912	423	US	2012
3877824	81	US	2009
3877824	741	US	2009
5891414	91	US	2014
3877824	171	US	2009
3877824	447	US	2009
3877824	28	US	2009
241730	1385	US	2005
3877824	94	US	2009
5891414	242	US	2014
3877824	491	US	2009
5891414	813	US	2014
241730	1221	US	2005
3877824	565	US	2009
241730	1078	US	2005
3877824	38	US	2009
5891414	569	US	2014
241730	206	US	2005
3877824	53	US	2009
5891414	595	US	2014
5838045	668	US	2014
5891414	858	US	2014
241730	1178	US	2005
5838045	413	US	2014
5891414	589	US	2014
241730	1423	US	2005
241730	668	US	2005
5891414	207	US	2014
5838045	823	US	2014
241730	174	US	2005
5838045	845	US	2014
5891414	591	US	2014
5838045	605	US	2014
5838045	281	US	2014
241730	274	US	2005
5891414	223	US	2014
5838045	836	US	2014
5891414	785	US	2014
5838045	405	US	2014
241730	536	US	2005
5838045	331	US	2014
5891414	23	US	2014
6249260	1023	US	2014
5838045	812	US	2014
5838045	297	US	2014
5178727	1381	US	2010
5838045	118	US	2014
5178727	389	US	2010
6249260	76	US	2014
5178727	919	US	2010
5838045	449	US	2014
6249260	379	US	2014
5838045	298	US	2014
5178727	833	US	2010
6249260	883	US	2014
5838045	402	US	2014
5838045	896	US	2014
5178727	479	US	2010
5178727	620	US	2010
6692456	1230	US	2016
6249260	421	US	2014
6692456	330	US	2016
5178727	1325	US	2010
5178727	90	US	2010
6692456	184	US	2016
6249260	625	US	2014
6692456	929	US	2016
5178727	553	US	2010
5178727	260	US	2010
6692456	7	US	2016
5178727	1365	US	2010
6692456	897	US	2016
6692456	904	US	2016
6249260	183	US	2014
5178727	636	US	2010
6249260	409	US	2014
6692456	767	US	2016
6249260	848	US	2014
6249260	349	US	2014
6692456	1594	US	2016
6249260	549	US	2014
5166024	960	US	2013
6692456	360	US	2016
5653079	613	US	2012
5166024	887	US	2013
5166024	1561	US	2013
5653079	1242	US	2012
5653079	882	US	2012
6692456	161	US	2016
5653079	1496	US	2012
5166024	1560	US	2013
6692456	1490	US	2016
6692456	1125	US	2016
5653079	91	US	2012
5166024	1101	US	2013
4728198	794	US	2001
5166024	57	US	2013
4728198	81	US	2001
4728198	592	US	2001
5166024	897	US	2013
5653079	1679	US	2012
4728198	1446	US	2001
5166024	1882	US	2013
5653079	810	US	2012
5166024	277	US	2013
5166024	442	US	2013
4728198	1173	US	2001
5653079	643	US	2012
5653079	1799	US	2012
5166024	710	US	2013
5653079	1733	US	2012
4728198	1879	US	2001
5166024	481	US	2013
5166024	1371	US	2013
6406429	247	US	2001
4728198	1042	US	2001
5166024	995	US	2013
4728198	215	US	2001
5450161	621	US	2013
4728198	375	US	2001
6406429	692	US	2001
5450161	1141	US	2013
6406429	1124	US	2001
4728198	1518	US	2001
6406429	164	US	2001
4728198	1765	US	2001
6406429	488	US	2001
5450161	543	US	2013
6406429	457	US	2001
4728198	1254	US	2001
6406429	1569	US	2001
6406429	159	US	2001
4728198	1964	US	2001
5450161	986	US	2013
6406429	974	US	2001
4728198	98	US	2001
5450161	1877	US	2013
6406429	508	US	2001
4728198	350	US	2001
6406429	156	US	2001
5340423	2280	US	2013
6406429	1272	US	2001
6406429	1531	US	2001
5340423	419	US	2013
6406429	1247	US	2001
5340423	256	US	2013
6406429	1565	US	2001
5340423	1098	US	2013
5450161	951	US	2013
6801883	640	US	2014
5340423	1013	US	2013
6801883	314	US	2014
5450161	1167	US	2013
6801883	1221	US	2014
5340423	1334	US	2013
6801883	266	US	2014
6377252	794	US	2009
6801883	572	US	2014
6377252	857	US	2009
5340423	1868	US	2013
6801883	1067	US	2014
6377252	123	US	2009
5340423	2259	US	2013
6801883	1149	US	2014
5340423	253	US	2013
6801883	262	US	2014
5340423	971	US	2013
6377252	378	US	2009
6377252	758	US	2009
5340423	1729	US	2013
6377252	775	US	2009
6801883	1499	US	2014
6801883	396	US	2014
6377252	55	US	2009
3562517	1684	US	2009
6377252	303	US	2009
6377252	288	US	2009
3562517	801	US	2009
6377252	710	US	2009
3562517	1013	US	2009
4953583	345	US	2013
3562517	796	US	2009
4953583	279	US	2013
3562517	222	US	2009
3562517	168	US	2009
4953583	930	US	2013
3562517	2249	US	2009
4953583	1135	US	2013
3562517	482	US	2009
4953583	1179	US	2013
3562517	2060	US	2009
4953583	140	US	2013
4953583	362	US	2013
4953583	464	US	2013
3562517	1650	US	2009
3562517	1433	US	2009
4953583	409	US	2013
3562517	766	US	2009
4953583	712	US	2013
4953583	1111	US	2013
3546395	264	US	2009
4953583	476	US	2013
3546395	750	US	2009
4953583	463	US	2013
3546395	40	US	2009
3372842	846	US	2000
3546395	215	US	2009
3546395	1208	US	2009
3546395	767	US	2009
3546395	364	US	2009
3372842	127	US	2000
3546395	397	US	2009
3372842	797	US	2000
3372842	1316	US	2000
3546395	1176	US	2009
3372842	871	US	2000
3546395	305	US	2009
3546395	834	US	2009
3372842	243	US	2000
145382	217	US	2000
3372842	275	US	2000
145382	701	US	2000
145382	535	US	2000
3372842	1403	US	2000
145382	1229	US	2000
3372842	395	US	2000
145382	1178	US	2000
3372842	551	US	2000
3372842	410	US	2000
145382	532	US	2000
145382	579	US	2000
4109374	1496	US	2010
4109374	1404	US	2010
145382	1259	US	2000
4109374	1004	US	2010
145382	445	US	2000
4109374	2118	US	2010
145382	1095	US	2000
4109374	1628	US	2010
145382	1237	US	2000
145382	259	US	2000
4109374	297	US	2010
4109374	1292	US	2010
4109374	1933	US	2010
145382	694	US	2000
145382	971	US	2000
4109374	2368	US	2010
145382	411	US	2000
145382	455	US	2000
4109374	383	US	2010
3279503	1127	US	2008
3279503	93	US	2008
4109374	1326	US	2010
3279503	139	US	2008
4109374	2391	US	2010
4109374	2393	US	2010
135737	1030	US	2000
3279503	1134	US	2008
135737	1170	US	2000
3279503	468	US	2008
3279503	88	US	2008
135737	480	US	2000
3279503	829	US	2008
135737	1678	US	2000
135737	2300	US	2000
135737	682	US	2000
3279503	33	US	2008
135737	1006	US	2000
3279503	179	US	2008
135737	1556	US	2000
3279503	959	US	2008
3279503	206	US	2008
135737	1099	US	2000
3279503	598	US	2008
6185084	549	US	2015
4218973	758	US	2011
6185084	715	US	2015
6185084	427	US	2015
4218973	543	US	2011
6185084	841	US	2015
4218973	153	US	2011
6185084	493	US	2015
6185084	337	US	2015
4218973	484	US	2011
4218973	61	US	2011
6185084	1099	US	2015
4218973	816	US	2011
4218973	411	US	2011
4218973	1089	US	2011
4574956	1239	US	2011
4218973	175	US	2011
4218973	675	US	2011
4218973	790	US	2011
4218973	273	US	2011
186160	1507	US	2004
186160	1719	US	2004
186160	1856	US	2004
186160	1446	US	2004
186160	1114	US	2004
186160	1378	US	2004
186160	1656	US	2004
186160	327	US	2004
186160	352	US	2004
186160	465	US	2004
186160	1462	US	2004
186160	1140	US	2004
3807079	683	UK	2005
4938516	717	UK	2009
3807079	877	UK	2005
4938516	314	UK	2009
3807079	241	UK	2005
3807079	1202	UK	2005
4030209	353	UK	2003
3807079	343	UK	2005
4938516	512	UK	2009
4030209	365	UK	2003
3807079	460	UK	2005
4030209	731	UK	2003
4938516	409	UK	2009
3807079	110	UK	2005
3807079	1077	UK	2005
4938516	703	UK	2009
3807079	758	UK	2005
4938516	377	UK	2009
3807079	1121	UK	2005
4938516	338	UK	2009
4030209	1018	UK	2003
4030209	992	UK	2003
4938516	396	UK	2009
3807079	100	UK	2005
4030209	381	UK	2003
4938516	462	UK	2009
3807079	747	UK	2005
4030209	918	UK	2003
4030209	531	UK	2003
4938516	868	UK	2009
3807079	8	UK	2005
4030209	648	UK	2003
4030209	302	UK	2003
4938516	308	UK	2009
3807079	1065	UK	2005
4030209	521	UK	2003
4938516	585	UK	2009
4629499	776	UK	2012
4030209	784	UK	2003
4938516	291	UK	2009
4629499	1068	UK	2012
6910409	905	UK	2014
6910409	249	UK	2014
6910409	862	UK	2014
7039857	1594	UK	2016
6910409	230	UK	2014
6910409	266	UK	2014
7039857	479	UK	2016
6910409	295	UK	2014
4629499	1236	UK	2012
6910409	656	UK	2014
4629499	227	UK	2012
6910409	502	UK	2014
7039857	1317	UK	2016
4629499	464	UK	2012
7039857	498	UK	2016
4629499	807	UK	2012
7039857	107	UK	2016
6910409	60	UK	2014
7039857	254	UK	2016
6910409	283	UK	2014
7039857	299	UK	2016
4629499	27	UK	2012
7039857	625	UK	2016
6910409	344	UK	2014
7039857	1813	UK	2016
6910409	588	UK	2014
4629499	104	UK	2012
7039857	535	UK	2016
6910409	846	UK	2014
4629499	1249	UK	2012
7039857	1567	UK	2016
6910409	419	UK	2014
6910409	710	UK	2014
7039857	155	UK	2016
5814259	1055	UK	2014
7039857	1516	UK	2016
7039857	1583	UK	2016
5151994	470	UK	2008
5814259	571	UK	2014
5151994	73	UK	2008
5151994	39	UK	2008
5814259	131	UK	2014
5814259	1249	UK	2014
4398890	269	UK	2011
5151994	318	UK	2008
4398890	233	UK	2011
4398890	740	UK	2011
5814259	187	UK	2014
5151994	711	UK	2008
5814259	1122	UK	2014
4398890	373	UK	2011
5814259	1161	UK	2014
5151994	47	UK	2008
5814259	1536	UK	2014
5151994	336	UK	2008
5814259	1365	UK	2014
5151994	100	UK	2008
4398890	344	UK	2011
5151994	205	UK	2008
4398890	706	UK	2011
5151994	363	UK	2008
5151994	671	UK	2008
5814259	1264	UK	2014
5151994	34	UK	2008
5814259	519	UK	2014
4398890	731	UK	2011
5814259	1143	UK	2014
4177060	113	UK	2009
4398890	5	UK	2011
5681039	336	UK	2004
4398890	637	UK	2011
4177060	126	UK	2009
4398890	323	UK	2011
4177060	343	UK	2009
5681039	823	UK	2004
4398890	501	UK	2011
5681039	775	UK	2004
4177060	137	UK	2009
4398890	537	UK	2011
4177060	73	UK	2009
5681039	406	UK	2004
6237485	1049	UK	2014
5681039	747	UK	2004
5681039	1145	UK	2004
6237485	1426	UK	2014
5681039	412	UK	2004
6237485	1089	UK	2014
5681039	705	UK	2004
4177060	384	UK	2009
6237485	1487	UK	2014
4177060	618	UK	2009
6237485	791	UK	2014
4177060	175	UK	2009
6237485	38	UK	2014
4177060	555	UK	2009
6237485	659	UK	2014
5681039	1320	UK	2004
4177060	653	UK	2009
4177060	378	UK	2009
6237485	554	UK	2014
5681039	887	UK	2004
5681039	744	UK	2004
6237485	957	UK	2014
4204063	503	UK	2009
5681039	215	UK	2004
6237485	250	UK	2014
5681039	970	UK	2004
4204063	1067	UK	2009
6237485	1179	UK	2014
4204063	78	UK	2009
6997754	54	UK	2012
6997754	252	UK	2012
4204063	955	UK	2009
6997754	1015	UK	2012
6237485	658	UK	2014
4204063	1750	UK	2009
6997754	621	UK	2012
4204063	173	UK	2009
6237485	810	UK	2014
6997754	666	UK	2012
4204063	86	UK	2009
6997754	1045	UK	2012
4987950	120	UK	2011
6997754	941	UK	2012
4204063	929	UK	2009
4987950	437	UK	2011
4987950	341	UK	2011
6997754	933	UK	2012
4204063	255	UK	2009
4204063	277	UK	2009
4204063	1441	UK	2009
6997754	41	UK	2012
4987950	87	UK	2011
6997754	498	UK	2012
6997754	995	UK	2012
4204063	237	UK	2009
4987950	842	UK	2011
6997754	90	UK	2012
4987950	913	UK	2011
4204063	213	UK	2009
4987950	327	UK	2011
6997754	283	UK	2012
4204063	1709	UK	2009
4987950	938	UK	2011
4204063	1621	UK	2009
4864547	1270	UK	2012
6997754	499	UK	2012
4987950	458	UK	2011
4864547	351	UK	2012
4987950	979	UK	2011
4864547	79	UK	2012
4864547	1065	UK	2012
6997754	626	UK	2012
4864547	1541	UK	2012
4987950	1024	UK	2011
6997754	465	UK	2012
4864547	448	UK	2012
4987950	1064	UK	2011
6997754	362	UK	2012
4864547	954	UK	2012
5052284	200	UK	2002
4683078	495	UK	2012
4864547	944	UK	2012
5052284	655	UK	2002
4683078	106	UK	2012
4864547	182	UK	2012
5052284	895	UK	2002
4864547	1045	UK	2012
5052284	871	UK	2002
4683078	349	UK	2012
4864547	364	UK	2012
4683078	286	UK	2012
5052284	788	UK	2002
4864547	1236	UK	2012
4864547	1012	UK	2012
4683078	1212	UK	2012
4683078	1109	UK	2012
4864547	1329	UK	2012
5052284	1279	UK	2002
4864547	99	UK	2012
4864547	119	UK	2012
5052284	542	UK	2002
4683078	1338	UK	2012
6010762	726	UK	2012
4683078	143	UK	2012
4683078	1115	UK	2012
5052284	572	UK	2002
5052284	5	UK	2002
4683078	329	UK	2012
5052284	436	UK	2002
5052284	1181	UK	2002
4683078	549	UK	2012
6010762	2464	UK	2012
6010762	1822	UK	2012
4683078	722	UK	2012
5052284	732	UK	2002
5052284	744	UK	2002
5052284	492	UK	2002
6010762	679	UK	2012
6010762	1493	UK	2012
6010762	134	UK	2012
6010762	2504	UK	2012
4471635	50	UK	2010
4471635	1319	UK	2010
4471635	391	UK	2010
4471635	329	UK	2010
3121411	376	UK	2006
4471635	1060	UK	2010
4471635	276	UK	2010
4471635	1343	UK	2010
3121411	127	UK	2006
3121411	344	UK	2006
3121411	388	UK	2006
4471635	581	UK	2010
4471635	1194	UK	2010
3121411	238	UK	2006
4471635	315	UK	2010
6782316	432	UK	2009
3121411	156	UK	2006
6782316	1398	UK	2009
6782316	1452	UK	2009
6782316	869	UK	2009
5837569	1122	UK	2002
5837569	15	UK	2002
5837569	288	UK	2002
5837569	332	UK	2002
6782316	672	UK	2009
5837569	295	UK	2002
5837569	1036	UK	2002
6782316	1080	UK	2009
6782316	425	UK	2009
5837569	1249	UK	2002
5837569	270	UK	2002
5837569	1179	UK	2002
6782316	82	UK	2009
5837569	1248	UK	2002
